"Geographic Location","Parameter","Value (Reported value — see source for units)","Source status","Release","Source"
"......City of Dasmariñas","2015-2020 Percent Change in Population Density","6.695102872603065","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......City of Dasmariñas","2015-2024 Percent Change in Population Density","12.97261535706863","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......City of Dasmariñas","2020-2024 Percent Change in Population Density","5.883599448759223","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......General Emilio Aguinaldo","2015 Population","22220","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......General Emilio Aguinaldo","2020 Population","23973","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......General Emilio Aguinaldo","2024 Population","24264","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......General Emilio Aguinaldo","***Land Area (square kilometers)  a1/ a2/","40.68","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......General Emilio Aguinaldo","2015 Population Density (persons per square kilometer)","546.2143559488692","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......General Emilio Aguinaldo","2020 Population Density (persons per square kilometer)","589.306784660767","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......General Emilio Aguinaldo","2024 Population Density (persons per square kilometer)","596.4601769911504","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......General Emilio Aguinaldo","2015-2020 Percent Change in Population Density","7.889288928892903","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......General Emilio Aguinaldo","2015-2024 Percent Change in Population Density","9.198919891989204","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......General Emilio Aguinaldo","2020-2024 Percent Change in Population Density","1.213865598798642","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......City of General Trias","2015 Population","314303","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......City of General Trias","2020 Population","450583","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......City of General Trias","2024 Population","482453","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......City of General Trias","***Land Area (square kilometers)  a1/ a2/","85.84","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......City of General Trias","2015 Population Density (persons per square kilometer)","3661.498136067101","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......City of General Trias","2020 Population Density (persons per square kilometer)","5249.102982292638","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......City of General Trias","2024 Population Density (persons per square kilometer)","5620.375116495806","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......City of General Trias","2015-2020 Percent Change in Population Density","43.35943341298048","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......City of General Trias","2015-2024 Percent Change in Population Density","53.4993302641082","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......City of General Trias","2020-2024 Percent Change in Population Density","7.073058681752298","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......City of Imus","2015 Population","403785","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......City of Imus","2020 Population","496794","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......City of Imus","2024 Population","481949","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......City of Imus","***Land Area (square kilometers)  a1/ a2/","53.7","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......City of Imus","2015 Population Density (persons per square kilometer)","7519.273743016759","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......City of Imus","2020 Population Density (persons per square kilometer)","9251.284916201117","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......City of Imus","2024 Population Density (persons per square kilometer)","8974.841713221602","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......City of Imus","2015-2020 Percent Change in Population Density","23.03428804933319","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......City of Imus","2015-2024 Percent Change in Population Density","19.35782656611812","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......City of Imus","2020-2024 Percent Change in Population Density","-2.988160082448655","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Indang","2015 Population","65599","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Indang","2020 Population","68699","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Indang","2024 Population","70092","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Indang","***Land Area (square kilometers)  a1/ a2/","87.6","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Indang","2015 Population Density (persons per square kilometer)","748.8470319634704","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Indang","2020 Population Density (persons per square kilometer)","784.2351598173517","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Indang","2024 Population Density (persons per square kilometer)","800.1369863013699","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Indang","2015-2020 Percent Change in Population Density","4.72568179392979","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Indang","2015-2024 Percent Change in Population Density","6.849189774234361","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Indang","2020-2024 Percent Change in Population Density","2.027685992518079","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Kawit","2015 Population","83466","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Kawit","2020 Population","107535","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Kawit","2024 Population","123631","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Kawit","***Land Area (square kilometers)  a1/ a2/","18.6","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Kawit","2015 Population Density (persons per square kilometer)","4487.419354838709","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Kawit","2020 Population Density (persons per square kilometer)","5781.451612903225","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Kawit","2024 Population Density (persons per square kilometer)","6646.827956989247","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Kawit","2015-2020 Percent Change in Population Density","28.83689166846381","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Kawit","2015-2024 Percent Change in Population Density","48.12139074593247","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Kawit","2020-2024 Percent Change in Population Density","14.96814990468219","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Magallanes","2015 Population","22727","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Magallanes","2020 Population","23851","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Magallanes","2024 Population","25826","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Magallanes","***Land Area (square kilometers)  a1/ a2/","70.93","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Magallanes","2015 Population Density (persons per square kilometer)","320.4144931622726","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Magallanes","2020 Population Density (persons per square kilometer)","336.261102495418","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Magallanes","2024 Population Density (persons per square kilometer)","364.1054560834625","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Magallanes","2015-2020 Percent Change in Population Density","4.945659347912175","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Magallanes","2015-2024 Percent Change in Population Density","13.63576362916355","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Magallanes","2020-2024 Percent Change in Population Density","8.280575237935519","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Maragondon","2015 Population","37720","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Maragondon","2020 Population","40687","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Maragondon","2024 Population","41977","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Maragondon","***Land Area (square kilometers)  a1/ a2/","144.04","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Maragondon","2015 Population Density (persons per square kilometer)","261.8717023049153","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Maragondon","2020 Population Density (persons per square kilometer)","282.4701471813385","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Maragondon","2024 Population Density (persons per square kilometer)","291.4259927797834","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Maragondon","2015-2020 Percent Change in Population Density","7.865853658536591","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Maragondon","2015-2024 Percent Change in Population Density","11.28579003181338","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Maragondon","2020-2024 Percent Change in Population Density","3.170545874603693","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Mendez","2015 Population","31529","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Mendez","2020 Population","34879","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Mendez","2024 Population","36518","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Mendez","***Land Area (square kilometers)  a1/ a2/","13.71","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Mendez","2015 Population Density (persons per square kilometer)","2299.708242159008","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Mendez","2020 Population Density (persons per square kilometer)","2544.055433989789","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Mendez","2024 Population Density (persons per square kilometer)","2663.603209336251","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Mendez","2015-2020 Percent Change in Population Density","10.62513876114054","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Mendez","2015-2024 Percent Change in Population Density","15.82352754606868","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Mendez","2020-2024 Percent Change in Population Density","4.699102611886792","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Naic","2015 Population","111454","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Naic","2020 Population","160987","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Naic","2024 Population","236978","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Naic","***Land Area (square kilometers)  a1/ a2/","75.81","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Naic","2015 Population Density (persons per square kilometer)","1470.175438596491","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Naic","2020 Population Density (persons per square kilometer)","2123.558897243108","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Naic","2024 Population Density (persons per square kilometer)","3125.946445060019","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Naic","2015-2020 Percent Change in Population Density","44.44255028980567","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Naic","2015-2024 Percent Change in Population Density","112.6240422057531","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Naic","2020-2024 Percent Change in Population Density","47.20319031971525","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Noveleta","2015 Population","45846","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Noveleta","2020 Population","49452","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Noveleta","2024 Population","46172","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Noveleta","***Land Area (square kilometers)  a1/ a2/","5.78","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Noveleta","2015 Population Density (persons per square kilometer)","7931.833910034602","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Noveleta","2020 Population Density (persons per square kilometer)","8555.709342560553","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Noveleta","2024 Population Density (persons per square kilometer)","7988.235294117647","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Noveleta","2015-2020 Percent Change in Population Density","7.865462635780646","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Noveleta","2015-2024 Percent Change in Population Density","0.711076211665138","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Noveleta","2020-2024 Percent Change in Population Density","-6.632694329855204","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Rosario","2015 Population","110706","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Rosario","2020 Population","110807","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Rosario","2024 Population","112572","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Rosario","***Land Area (square kilometers)  a1/ a2/","7.73","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
"......Rosario","2015 Population Density (persons per square kilometer)","14321.60413971539","","2026-08-12T09-17-54-9f184c8f2d6c","https://openstat.psa.gov.ph/PXWeb/pxweb/en/DB/DB__1A__PO_2024/0221A6DLPD0.px"
